,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
2963,544.1274604736178,-0.2691951044270984,-460.9144972617041,398.7207031605046,-458.9223861319474,0.2926925741930521,1.086285470699425,0.2314992360348821,-141444.65550166141,47.2683589498065,0.4904935705100563,0.3101545736806699,0.2803588235974955,True,-1.079284442404306e-05,-360.3431547254068,2.376649973962426e-06,-346.9168041379437,612.6863754553832,3.2673882944176285,1.426422240718685e-05,0.0199934358476994,0.5804257675949196,True,2.0,0.0003911217602723875,0.14875813242088046,noneSNR,57.0592523663762,-424.92328484255836,-1.5162825010292541e-05,-422.41801285589753,146.13362819640352,0.14875813242088046,0.0003911217602723875,0.07535471449465103,0.5932706526024258,True,,,,,,,,,,,,,,,,,,,,
3243,393.38499012545805,-0.25042951396914753,401.69102935684464,-188.80395884895046,933.6075375437264,0.199544592408906,1.571018041005832,0.8077247909697873,1419.9198352515161,-111294.27636594903,0.46792897774027103,0.5273753087464226,0.09572348391140577,True,5.823635730583218e-06,218.68786988616452,0.000316707353585569,222.19572919681312,897.530000344162,0.38767807812416777,-2.782631179300466e-07,,,False,2.0,6.5627860526278825e-06,2.2786525948522467,s-SNR,-2.704883245899892e-06,279.87579868821854,3.830867504897537e-06,269.12934748304957,628.0077832565528,2.2786525948522467,6.5627860526278825e-06,0.013922640537877165,0.5794381724086338,True,,,,,,,,,,,,,,,,,,,,
3276,399.41841025919126,-0.2950387840798696,737.3973705275258,-878.5226129489015,219.55312032164147,0.22942866030819034,0.2511789725443415,1.4118839222237356,-250054.18716672945,-18635.32783611721,0.5080443088254943,0.29810873017337464,-1.7546309423342787,True,9.431519542183318e-06,703.1634418943293,0.00011691314417252798,697.7635964254483,689.2269745823039,0.23833892760683284,2.9931349413721424e-06,0.003212754213495204,0.5787611345762866,True,2.0,0.0003285137012244057,0.048046285593471794,noneSNR,53.760517911465676,774.9828798209039,0.004556550184342867,777.2642662582672,146.19428090245628,0.048046285593471794,0.0003285137012244057,0.07280000662583963,0.5919584057369052,True,,,,,,,,,,,,,,,,,,,,
4261,744.8353933632329,0.27973784733903057,585.3053738302137,-597.6476711407656,527.8794219904319,0.4681006089102416,1.155494794118347,0.02824951437018652,-316593.84436069534,56791.35277467706,0.5697288494659554,0.2935819509246179,0.4679279480150533,True,-9.026032057632573e-08,484.2026322972368,-0.00017365678469072237,456.36287933402895,792.8106495000142,1.6956917185412976,2.6895053991013485e-05,0.03274253754870007,0.581569100591614,True,2.0,0.0004815765078766476,0.5340834519529949,noneSNR,63.30328310807583,549.8489579536604,-0.0004494943752368085,546.9614343313185,142.51580305925162,0.5340834519529949,0.0004815765078766476,0.05084037932509648,0.5949881035849796,True,,,,,,,,,,,,,,,,,,,,
4410,766.7636274931613,0.26643924634652344,455.71904554059256,-846.7451367212764,575.2528043979339,0.4563370216618214,1.815521146398545,0.5624479917602822,-299812.7156533857,75627.64431324611,0.5861053257329993,0.5476216185596833,0.4127754602800228,True,2.8716043018478137e-05,332.53687684704494,2.2589065092612422e-05,289.079328078876,835.976908583107,63.69708716806269,3.1015253147523526e-05,0.05060100143690816,0.5818795066652823,True,2.0,0.0042621325751642175,7.600492100467478,hs-SNR,164.40622508459663,436.0253784760482,1.4993138506942318e-05,416.41317314711097,123.46105105023592,7.600492100467478,0.0042621325751642175,0.2291558194332566,0.6281481295323762,True,,,,,,,,,,,,,,,,,,,,
4552,464.067557654989,-0.2951894098774471,-594.8824649679607,999.1725746886721,-502.36118915020364,0.2685010267261018,0.6307096807418621,1.300075221528419,-348076.54926179553,-87149.82218536423,0.5229217961721453,0.37435662377353535,-0.4014568133232624,True,-1.7930440168382512e-06,-501.8069994234388,-7.267364882618763e-05,-490.9275232719235,533.6621327988137,0.6902838799832125,7.287769397294542e-06,0.023649772438126118,0.5795502610774538,True,2.0,0.009371024925028032,27.659895490208253,hs-SNR,201.4092170945171,-581.9925834809259,-2.1262215352483554e-05,-540.4206369517747,110.06013521830624,27.659895490208253,0.009371024925028032,0.42349909990503576,0.6508449414231162,True,,,,,,,,,,,,,,,,,,,,
4783,632.2575209709045,-0.2945049364675231,-626.9447680670753,563.196549082204,-689.1880905521916,0.3960261668810758,0.9823501341081652,0.20710433423929656,-288386.03739668475,-66909.37940575666,0.5411439126125854,0.2801049225669241,0.38511045470996624,True,4.2492581939525316e-07,-529.5896801923931,-2.2580526267578355e-05,-510.89812889335093,688.0049424992903,4.247440771770243,1.851561004478292e-05,0.0260278189961944,0.5808529290437956,True,2.0,0.0007454675194736496,0.7576542013124197,noneSNR,77.06147614456457,-590.0937580859851,-0.0007720694938061867,-585.2937930188989,140.42261571028712,0.7576542013124197,0.0007454675194736496,0.05435563012189326,0.5992090500139582,True,,,,,,,,,,,,,,,,,,,,
4809,292.66263614688665,0.27230497052474506,-456.3442899188867,567.4075681768566,-375.125175271786,0.17084427893724582,0.5140228374619581,1.404779301896413,-102304.85076510825,-59249.235448791784,0.4784560922930503,0.3626355930148917,-0.7889403566931806,True,1.1968991555169502e-05,-420.88373483970804,0.00010315681445626892,-416.38547079535033,487.7406656935457,0.20369742751734066,3.778169210863896e-06,0.00488790688427311,0.5789351526822996,True,2.0,0.0003118650292803765,0.050006397980098434,noneSNR,52.774897991522685,-492.74420300273437,5.202427986219665e-05,-495.2601668585722,146.75310225526562,0.050006397980098434,0.0003118650292803765,0.06712797086686892,0.5915882309732009,True,,,,,,,,,,,,,,,,,,,,
5217,885.3237459179655,-0.2546684833970525,-749.7808412847975,784.857417631634,-727.5415753652745,0.5312179596489458,1.1107097886026185,0.032272396845424135,-547200.2679333626,48165.46335979628,0.6014551449384424,0.2830561799582253,0.5309835357677404,True,6.401186795053445e-06,-649.1436155730937,2.4171430417556407e-05,-609.0748179516997,959.9470670768828,4.677914384022415,3.232654244930291e-05,0.03918447705453736,0.5819738770470906,True,2.0,0.0003245128310122167,0.27180141009031894,noneSNR,53.33005646147067,-717.718626610804,0.002692299824159945,-715.9715487007339,145.56578153917312,0.27180141009031894,0.0003245128310122167,0.06532117749929314,0.5918703441730669,True,,,,,,,,,,,,,,,,,,,,
5407,522.7294074291499,-0.2990383709550918,-647.1678471848768,967.1820061099387,-583.5018627788136,0.3134936066944911,0.6962542216819193,1.0393298582203847,-389277.5581282245,-99808.57617096069,0.5345536960185051,0.3472851984572106,-0.07436994965816701,True,2.174605871985159e-05,-553.5366685246721,0.00023139443468525117,-539.1076027034355,609.6149233312549,0.1264173341339756,1.0324967218290626e-05,0.0256144506006384,0.5799679079349204,True,2.0,0.005680014676902085,12.422880781219476,hs-SNR,178.71738988232696,-628.0613983162239,6.661812233540415e-05,-598.2839895595164,119.87247364573095,12.422880781219476,0.005680014676902085,0.29118839885705344,0.6355379690204163,True,,,,,,,,,,,,,,,,,,,,
5416,837.7051439741666,-0.2642693184173812,-451.77415010618887,74.87147976178926,-64.61349648025737,0.5152121191082687,1.6636628632916783,-1.3895728136445051,-144401.52919248707,263225.85370782716,0.5342086742310235,0.18432024688216872,0.2250522785803244,True,7.909278835402027e-08,-255.56516596194572,7.51079276422686e-06,-142.59910772828957,855.2022023564714,79.06908561965794,0.00010379273613557859,0.07657042334721857,0.5856084974602191,True,2.0,0.00010379273613557859,79.06908561965794,s-SNR,1.0348514755065152e-05,-344.86801626343424,1.7062670814527834e-05,-317.90378261134265,746.6366854777298,7.423088867667731,4.977262891718033e-05,0.02602211773780137,0.5830818231600781,True,,,,,,,,,,,,,,,,,,,,
5599,484.5287268887682,-0.26925010531556304,-541.3077645933852,880.5890185578377,-189.4813470796772,0.25697350681142345,0.465041635779703,1.2051711724988972,-284527.2971278271,20918.217706597174,0.5132037008385759,0.3171222710280753,-0.5238369858808949,True,5.158200341820889e-06,-457.15636760998865,-8.389176302262499e-07,-444.9981575914058,646.9320791652641,0.1814574802911011,6.048422830744749e-06,0.020196010465626947,0.5793548283698438,True,2.0,0.0029097247835588327,4.19323500288742,hs-SNR,140.3487794932768,-515.369204148097,5.468439999195346e-05,-497.8487864435346,130.0229014366597,4.19323500288742,0.0029097247835588327,0.16127235205832666,0.6196865110781823,True,,,,,,,,,,,,,,,,,,,,
5873,521.6845512014227,-0.2574384135879097,-484.52427554714205,632.9095669690721,-699.5419893522541,0.2662332406580169,1.18179095357141,0.7768194905653322,-199337.93312724357,-77548.92190831211,0.4999855810146408,0.42491765348707455,0.13857772783264338,True,4.3876547945754755e-06,-377.9641205058176,-3.437215858635916e-05,-362.08402116855086,596.3382868665834,1.3066024928276647,1.3576037648310784e-05,0.0245021307915066,0.5803508577207888,True,2.0,0.0020451626488793605,2.4768398393819666,hs-SNR,120.73366840865877,-456.0919107282745,-0.0005928989842291192,-443.6114656760975,134.13845120421564,2.4768398393819666,0.0020451626488793605,0.11760107108721345,0.6130778322046762,True,,,,,,,,,,,,,,,,,,,,
5885,253.20808812641928,0.10020488100790703,-220.40327201092566,356.74463544868127,-67.0723335366106,0.1330750373709562,0.30216616482047376,1.7075025219711493,-29088.226826530874,2589.9481433736946,0.4721849390130195,0.36012529486697664,-2.2791447956057618,True,6.803258798464015e-07,-203.9823595441437,4.092749127052519e-05,-202.59478694643326,374.94208750056765,0.017147538750862168,7.959975749301753e-07,0.003501831803362592,0.5780782770795277,True,2.0,0.0003008452833691804,0.35627838210257323,noneSNR,50.90091290647748,-244.41434230942295,-1.663058097897602e-05,-247.6680674143597,147.90602044095075,0.35627838210257323,0.0003008452833691804,0.0338245307352643,0.5913376082666048,True,,,,,,,,,,,,,,,,,,,,
6133,249.0775820492216,-0.11765557492149516,-637.508044711784,702.2246252343317,-60.177329234940316,0.13434710361199514,0.08166508531601675,1.0670586898988317,-222695.3405356581,-6217.765431096566,0.4461358124638591,0.1982593863121428,-3.3512742095922716,True,-5.508592152268092e-07,-599.4705241377818,-0.00012132114416288791,-599.0231916691205,339.6435995732672,0.0012048293239104169,1.8460700896829385e-07,0.003197063216159784,0.5777009778400918,True,2.0,0.00014842788915967194,0.0420770759112088,noneSNR,36.07078600458277,-612.3259938653158,0.0018629734942475114,-611.1080935145518,152.1766619250365,0.0420770759112088,0.00014842788915967194,0.04429602943697805,0.58721167617226,True,,,,,,,,,,,,,,,,,,,,
6276,693.3664344180919,0.2835320512567025,479.4633231643791,-633.7208975677403,855.803426877126,0.4293250457226488,1.771812106030627,0.2634905254309614,-247536.36025237892,-35085.47678884812,0.5601427766663579,0.4868681140794837,0.4195289650948584,True,7.091098569156264e-06,362.6502384767702,-1.6860002065237522e-05,332.6813200437559,718.9816647912347,16.34961791882415,2.769186611070733e-05,0.03851774097516762,0.5816309069668855,True,2.0,0.0033995103771659115,5.369461096397217,hs-SNR,151.04051091949475,455.4865308666802,-3.3239665897349308e-06,437.33370568203065,127.61140954644208,5.369461096397217,0.0033995103771659115,0.18695740349175896,0.6229598291919469,True,,,,,,,,,,,,,,,,,,,,
6527,800.330328895478,0.2206485272844944,575.2428154220037,-701.8336724755159,731.3425011588351,0.3759813905738597,1.5024269691679133,0.2778054978517233,-334971.35983046074,47902.75166468626,0.5340674062761618,0.4219076586005989,0.3631395193514291,True,-1.55813417788362e-05,450.5060564060388,2.990027321921955e-05,409.7705671204222,924.7599192318272,25.425771355309852,3.0117640983727782e-05,0.04018159680421266,0.5818137433635132,True,2.0,0.00025493201730981697,0.11038836130731512,noneSNR,47.560857799267175,546.7403090321886,0.0031566742342928962,545.4867910879711,147.60068836568652,0.11038836130731512,0.00025493201730981697,0.06575906663875421,0.590238957424183,True,,,,,,,,,,,,,,,,,,,,
6583,535.787103128594,0.2793124949719546,561.1542341317631,-699.7985096061283,910.9959611387324,0.2992482375016366,1.1747630088064227,0.7264329769774783,-260181.41238743547,-157062.3858075587,0.5143936413702901,0.4147629150311854,0.1869479552139525,True,-1.2086179995427035e-05,456.94661471597885,-1.4052316254299052e-06,441.68311014059583,553.4128286608004,2.8450895999019394,1.685061221130188e-05,0.02452981526231624,0.5806922039405911,True,2.0,0.0037738867360996658,6.590271615596593,hs-SNR,155.35134184243617,537.6925624906708,-0.0005711491022408402,515.9789479433407,127.14465882671259,6.590271615596593,0.0037738867360996658,0.20469287079017254,0.6252912533596348,True,,,,,,,,,,,,,,,,,,,,
7064,635.9720563953349,-0.29938654927936764,-474.3565604068167,659.5603275615504,-720.8468237026958,0.40806150327158897,1.4897672908924446,0.4521969689569553,-237256.9913690436,-35154.98643622949,0.5573737739210779,0.4478079842159369,0.3737470670532715,True,2.189287160193554e-05,-364.12643250918086,8.753700078538366e-06,-340.39975887963385,662.7384869093017,4.805067561395049,2.2220371712289926e-05,0.033730997101918625,0.5811862606887617,True,2.0,0.0049617364158314825,9.976129472565162,hs-SNR,172.37567597951457,-453.87186452404916,-0.00010220401535888078,-428.25805126522215,122.02521378693727,9.976129472565162,0.0049617364158314825,0.26109535872001816,0.6319420560820632,True,,,,,,,,,,,,,,,,,,,,
7152,514.4162168476803,-0.2671736502248317,-422.7282562653258,558.0912968896796,-393.69283808713294,0.2722207852528173,1.0455661809360155,0.7110474873095074,-155888.649336625,1954.62064108664,0.5002388531763816,0.3798994597855885,0.15133208915025465,True,1.202532884060469e-05,-320.68886067272734,-2.6144642113334388e-06,-306.52608477940424,601.7656573350147,0.4895738516177062,1.1821990850630785e-05,0.02332213526858394,0.5801508057068208,True,2.0,0.0017530398987973725,1.9300359202840407,hs-SNR,112.75723312825481,-392.0776967411792,-1.5203929908636859e-05,-381.00732076238165,135.43356097449458,1.9300359202840407,0.0017530398987973725,0.1024348179100058,0.6105110927037255,True,,,,,,,,,,,,,,,,,,,,
7263,923.095496034649,0.2535967864096741,521.2050596744141,65.33126593491511,101.45272297529301,0.5633796355716197,1.575771474578229,-1.708448003171812,-163854.0495616151,327208.6736360673,0.5450059662323945,0.10920153478258854,0.1003057338938722,True,-1.733880655058974e-05,322.0647359301301,-4.090130542582872e-05,213.09964164931856,942.2596561355684,72.63492770791242,0.00011999461063913799,0.06472135211313804,0.5862248013249931,True,2.0,0.00011999461063913799,72.63492770791242,s-SNR,-2.7862763576498433e-05,416.1046821470153,-5.360129370466247e-06,385.67219837058525,821.0274120765488,6.624494579834617,5.406701288863446e-05,0.02700151160916786,0.5833226959054008,True,,,,,,,,,,,,,,,,,,,,
7286,483.79376025262843,0.15061561020893055,248.91755327832263,-22.97543027895381,296.99909929296086,0.16963594213678315,2.4230977807798832,-0.4363979568635465,-8956.197683366347,60183.317471118185,0.40113620477782064,0.5330414523843797,0.1499872120829156,True,-1.336619113124807e-05,65.75841165186911,0.0001874737323904166,70.29016067548247,745.8398897210203,0.814588523748057,-8.735352443446781e-07,,,False,2.0,7.750180533017702e-06,1.7095865076357768,noneSNR,1.4312357107254108e-05,115.7530615936616,-7.880967637371052e-06,108.1123220240195,547.1244924684587,1.7095865076357768,7.750180533017702e-06,0.010282987765131294,0.5796188470086557,True,,,,,,,,,,,,,,,,,,,,
7288,806.0015839041913,-0.21422599752971272,-489.99610326450124,846.4759245004378,-144.81251049257392,0.3654305825075759,1.3319384915573256,0.6358112870326647,-316291.6034000837,215749.25604916606,0.5437089101255591,0.4389531707281089,0.28955320617215097,True,-1.5830626413904044e-05,-366.7600287395993,8.067369005895814e-06,-320.57722900327303,936.5903393505291,50.34827555947084,3.290271487316449e-05,0.044249255129470914,0.5820147318021429,True,2.0,0.00034222616695463404,0.16434662317141147,noneSNR,54.20967608151058,-462.31400268941877,0.0007561088885876388,-460.68718336325406,144.56444491859818,0.16434662317141147,0.00034222616695463404,0.06381235402956817,0.5922561208606111,True,,,,,,,,,,,,,,,,,,,,
7700,457.3267153110421,0.2597879207869496,451.9117680459526,-849.6707282283268,287.4047833801951,0.23439657009235595,0.6592716019015753,1.448412390127617,-221867.92000977555,-8327.71599780312,0.5120502832135722,0.4062199654966633,-0.5611399151074106,True,2.0255905261743512e-05,358.053810211406,-4.332818312597981e-06,345.02808354730223,599.0751967874107,5.003270457799204,6.1753390496863725e-06,0.027118244838945357,0.579375713485692,True,2.0,0.005905053358715102,14.273438202912288,hs-SNR,179.40578528003806,434.9596854159162,0.0001096026511434172,404.13942149633226,119.7487860201488,14.273438202912288,0.005905053358715102,0.3030457992597164,0.636611453144038,True,,,,,,,,,,,,,,,,,,,,
7890,669.199027773939,-0.28027356557714306,-344.99759465383704,467.11492587588015,-610.5690395146262,0.4018594209654408,2.454845369150213,0.0014076179811190045,-136711.27239653806,40546.76902347442,0.5354898431440105,0.6139459452844064,0.4018592191820203,True,2.1981151480484415e-06,-213.164777652266,-1.432451648293692e-05,-186.1199028497965,677.491620441765,47.021825803311,2.2278594611013597e-05,0.03795226125735391,0.5811912661532495,True,2.0,0.0034846579537772143,5.768391455293312,hs-SNR,152.09411956391637,-321.258393526851,-8.209295167300409e-05,-302.22130151795034,127.93351399562712,5.768391455293312,0.0034846579537772143,0.1917257597564056,0.6235019833026614,True,,,,,,,,,,,,,,,,,,,,
